USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.1  0.0  23520 14712 ?        Ss   15:43   0:02 /sbin/init splash
rehan       1863  0.0  0.0 393652  9988 ?        Ssl  15:43   0:00 /usr/libexec/gsd-sound
rehan       1864  0.0  0.1 412784 20764 ?        Ssl  15:43   0:00 /usr/libexec/gsd-wacom
rehan       1905  0.0  0.3 899916 60248 ?        Sl   15:43   0:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
rehan       1911  0.0  0.0 305492  7684 ?        Sl   15:43   0:00 /usr/libexec/gsd-disk-utility-notify
rehan       1916  0.0  0.0 389336 10864 ?        Ssl  15:43   0:00 /usr/libexec/gvfs-udisks2-volume-monitor
rehan       1993  0.0  0.0 236644  7212 ?        Sl   15:43   0:00 /usr/libexec/ibus-memconf
rehan       1995  0.1  0.1 421396 29888 ?        Sl   15:43   0:03 /usr/libexec/ibus-extension-gtk3
rehan       2000  0.0  0.0 310424  7308 ?        Sl   15:43   0:00 /usr/libexec/ibus-portal
rehan       2027  0.0  0.0 389376  8188 ?        Ssl  15:43   0:00 /usr/libexec/gvfs-afc-volume-monitor
rehan       2043  0.0  0.1 546680 24392 ?        Sl   15:43   0:00 /usr/libexec/goa-daemon
rehan       2045  0.0  0.0 309792  6740 ?        Ssl  15:43   0:00 /usr/libexec/gvfs-mtp-volume-monitor
rehan       2055  0.0  0.0 309772  6800 ?        Ssl  15:43   0:00 /usr/libexec/gvfs-goa-volume-monitor
rehan       2062  0.0  0.0 389124  9504 ?        Sl   15:43   0:00 /usr/libexec/goa-identity-service
rehan       2073  0.0  0.1 1169280 24708 ?       Ssl  15:43   0:00 /usr/libexec/evolution-calendar-factory
rehan       2075  0.0  0.0 310760  7084 ?        Ssl  15:43   0:00 /usr/libexec/gvfs-gphoto2-volume-monitor
rehan       2094  0.0  0.1 751724 30012 ?        Ssl  15:43   0:00 /usr/libexec/evolution-addressbook-factory
rehan       2107  0.0  0.0 236768  7488 ?        Sl   15:43   0:01 /usr/libexec/ibus-engine-simple
rehan       2114  0.0  0.0 230240  6208 ?        Ssl  15:43   0:00 /usr/libexec/dconf-service
rehan       2149  0.0  0.0 609440  9096 ?        Sl   15:43   0:00 /usr/libexec/gvfsd-trash --spawner :1.20 /org/gtk/gvfs/exec_spaw/0
rehan       2171  0.0  0.0 701648 14780 ?        Ssl  15:43   0:00 /usr/libexec/xdg-desktop-portal
rehan       2183  0.0  0.1 735560 26472 ?        SNsl 15:43   0:00 /usr/libexec/tracker-miner-fs-3
rehan       2184  0.0  0.2 909180 41492 ?        Ssl  15:43   0:00 /usr/libexec/xdg-desktop-portal-gnome
rehan       2211  0.0  0.1 2801844 28076 ?       Sl   15:43   0:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
rehan       2229  0.0  0.0 416236 15260 ?        Sl   15:43   0:00 /usr/libexec/gsd-printer
rehan       2245  0.0  0.1 417760 26332 ?        Ssl  15:43   0:00 /usr/libexec/xdg-desktop-portal-gtk
rehan       2253  0.1  0.4 3366956 77316 ?       Sl   15:43   0:02 gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com/app
rehan       2270  0.0  0.0  39132 12116 ?        Ss   15:43   0:00 /snap/snapd-desktop-integration/343/usr/bin/snapd-desktop-integration
rehan       2276  0.0  0.0 236340  6748 ?        Ssl  15:43   0:00 /usr/libexec/gvfsd-metadata
rehan       2328  0.0  0.1 429432 31036 ?        Sl   15:43   0:00 /snap/snapd-desktop-integration/343/usr/bin/snapd-desktop-integration
cups-br+    2389  0.0  0.1 268476 20204 ?        Ssl  15:43   0:00 /usr/sbin/cups-browsed
kernoops    2391  0.0  0.0  12744  2392 ?        Ss   15:43   0:00 /usr/sbin/kerneloops --test
kernoops    2395  0.0  0.0  12744  2380 ?        Ss   15:43   0:00 /usr/sbin/kerneloops
rehan       2417 10.1  2.6 51273092 421968 ?     SLl  15:43   2:58 /opt/google/chrome/chrome
rehan       2423  0.0  0.0   8428  1856 ?        S    15:43   0:00 cat
rehan       2424  0.0  0.0   8428  1864 ?        S    15:43   0:00 cat
rehan       2426  0.0  0.0 50354728 3916 ?       Sl   15:43   0:00 /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/rehan/.config/google-chrome/Crash Reports --metrics-dir=/home/rehan/.config/google-chrome --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-release=Ubuntu 24.04.3 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=143.0.7499.192 --initial-client-fd=5 --shared-client-connection
rehan       2428  0.0  0.0 50345492 3528 ?       Sl   15:43   0:00 /opt/google/chrome/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/rehan/.config/google-chrome/Crash Reports --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-release=Ubuntu 24.04.3 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=143.0.7499.192 --initial-client-fd=4 --shared-client-connection
rehan       2434  0.0  0.3 50989828 63492 ?      S    15:43   0:00 /opt/google/chrome/chrome --type=zygote --no-zygote-sandbox --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable
rehan       2435  0.0  0.3 50989816 63520 ?      S    15:43   0:00 /opt/google/chrome/chrome --type=zygote --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable
rehan       2437  0.0  0.1 50989844 18280 ?      S    15:43   0:00 /opt/google/chrome/chrome --type=zygote --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable
rehan       2468  3.8  1.4 51422756 227108 ?     Sl   15:43   1:08 /opt/google/chrome/chrome --type=gpu-process --ozone-platform=wayland --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --gpu-preferences=UAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAYAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --metrics-shmem-handle=4,i,396348669828264947,10349420173631763932,262144 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708988185955192
rehan       2470  0.8  0.8 50863988 128420 ?     Sl   15:43   0:15 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15272310576766747934,4230967502752816568,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708989122997041
rehan       2471  0.0  0.5 559028 89232 ?        Sl   15:43   0:00 /usr/bin/Xwayland :0 -rootless -noreset -accessx -core -auth /run/user/1000/.mutter-Xwaylandauth.KUR8K3 -listenfd 4 -listenfd 5 -displayfd 6 -initfd 7 -byteswappedclients
rehan       2492  0.0  0.5 792040 84404 ?        Ssl  15:43   0:00 /usr/libexec/gsd-xsettings
rehan       2515  0.0  0.1 267152 24788 ?        Sl   15:43   0:00 /usr/libexec/ibus-x11
rehan       2521  0.0  0.5 1019900 88440 ?       Sl   15:43   0:00 /usr/libexec/mutter-x11-frames
rehan       2562  0.0  0.3 51056908 58592 ?      Sl   15:43   0:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6629669984629178254,15979769613435465841,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708990060038890
rehan       2597  1.6  1.5 1461826444 244272 ?   Sl   15:43   0:29 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=22432519 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5442369064688368894,12373216721674695870,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708992871164437
rehan       2604  0.3  0.9 1461772056 152260 ?   Sl   15:43   0:06 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --extension-process --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=22442923 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1665123348831916610,14300765296971175506,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708994745248135
rehan       2657  0.0  0.7 1460046784 125788 ?   Sl   15:43   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=22796704 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11603421903420826723,14621601134537787316,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708997556373682
rehan       2669  0.0  0.5 50800832 86052 ?      Sl   15:43   0:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5300008299388838621,2262095598040754543,524288 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190708998493415531
root        2727  0.0  0.0      0     0 ?        I    15:43   0:00 [kworker/8:3-cgroup_destroy]
rehan       2802 15.1  2.5 1461873700 401916 ?   Sl   15:43   4:26 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=27661848 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5434474533933013808,3414556462529647849,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709003178624776
root        2879  0.2  0.0      0     0 ?        I<   15:44   0:03 [kworker/u81:3-rtw_tx_wq]
rehan       2927  0.0  0.2 568768 32128 ?        Sl   15:44   0:00 /usr/bin/update-notifier
rehan       3053  0.0  0.0 931108 11392 ?        Sl   15:47   0:00 /usr/libexec/gvfsd-recent --spawner :1.20 /org/gtk/gvfs/exec_spaw/1
rehan       3309  3.1  1.4 1461848232 236728 ?   Sl   15:52   0:39 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=26 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=521071229 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6936204185088144946,13442549203361495169,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709010674959568
root        3359  0.1  0.0      0     0 ?        I<   15:52   0:01 [kworker/u81:1-i915_flip]
rehan       3520 17.1  4.0 1463590068 648096 ?   Sl   15:53   3:28 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=571138249 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7473416320923326022,16251947684027981311,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709017234252511
root        3670  0.0  0.0      0     0 ?        I    15:58   0:00 [kworker/4:2-events]
root        3678  0.0  0.0      0     0 ?        I    15:58   0:00 [kworker/0:0]
root        3704  0.0  0.0      0     0 ?        I    16:00   0:00 [kworker/6:3-cgroup_destroy]
root        3739  0.0  0.0      0     0 ?        I    16:02   0:00 [kworker/17:0-mm_percpu_wq]
root        3743  0.2  0.0      0     0 ?        I    16:04   0:01 [kworker/u80:0-i915]
rehan       3752  0.0  0.1  37688 21268 ?        S    16:04   0:00 /usr/bin/python3 /usr/bin/gnome-terminal --wait
rehan       3753  0.0  0.1 458964 29304 ?        Sl   16:04   0:00 /usr/bin/gnome-terminal.real --wait
rehan       3759  0.8  0.3 650316 60376 ?        Ssl  16:04   0:04 /usr/libexec/gnome-terminal-server
rehan       3766  0.0  0.0  11264  5540 pts/0    Ss   16:04   0:00 bash
rehan       3797  0.0  0.4 1459963320 75988 ?    Sl   16:07   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=2426 --enable-crash-reporter=174b3023-ae11-4d59-b1dd-fa36ba34a848, --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=40 --time-ticks-at-unix-epoch=-1771150409468244 --launch-time-ticks=1425998031 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,461861912636295365,4231689516475325812,2097152 --field-trial-handle=3,i,17297559258709969693,13945380209959783562,262144 --disable-features=EyeDropper --variations-seed-version=20260214-030037.053000-production --trace-process-track-uuid=3190709023793545454
root        3815  0.0  0.0      0     0 ?        I    16:07   0:00 [kworker/3:0]
root        3827  0.0  0.0      0     0 ?        I    16:08   0:00 [kworker/17:2-mm_percpu_wq]
root        3832  0.0  0.0      0     0 ?        I    16:10   0:00 [kworker/4:0-events]
root        3834  0.0  0.0      0     0 ?        I    16:10   0:00 [kworker/6:0-events]
root        3849  0.0  0.0      0     0 ?        I    16:12   0:00 [kworker/2:2-events]
root        3850  0.0  0.0      0     0 ?        I    16:12   0:00 [kworker/2:3-events]
rehan       3876  0.0  0.0   2548  1536 pts/0    S+   16:13   0:00 ./my_ps
rehan       3877  0.0  0.0   2800  1808 pts/0    S+   16:13   0:00 sh -c -- ps aux > x1.txt
rehan       3878  100  0.0  13740  4724 pts/0    R+   16:13   0:00 ps aux
